"time","tiempoPromedioPedido","tiempoMaximoPedido","cantidadPedidos","longitudColaArmado","longitudColaCoccion","pedidosTerminados"
185.4,20.68890911700924,38.91836185242585,27,0,0,27
185.5,20.68890911700924,38.91836185242585,27,0,0,27
185.6,20.68890911700924,38.91836185242585,27,0,0,27
185.7,20.68890911700924,38.91836185242585,27,0,0,27
185.8,20.68890911700924,38.91836185242585,27,0,0,27
185.9,20.68890911700924,38.91836185242585,27,0,0,27
186,20.68890911700924,38.91836185242585,27,0,0,27
186.1,20.68890911700924,38.91836185242585,27,0,0,27
186.2,20.68890911700924,38.91836185242585,27,0,0,27
186.3,20.68890911700924,38.91836185242585,27,0,0,27
186.4,20.68890911700924,38.91836185242585,27,0,0,27
186.5,20.68890911700924,38.91836185242585,27,0,0,27
186.6,20.68890911700924,38.91836185242585,27,0,0,27
186.7,20.68890911700924,38.91836185242585,27,0,0,27
186.8,20.68890911700924,38.91836185242585,27,0,0,27
186.9,20.68890911700924,38.91836185242585,27,0,0,27
187,20.68890911700924,38.91836185242585,27,0,0,27
187.1,20.68890911700924,38.91836185242585,27,0,0,27
187.2,20.68890911700924,38.91836185242585,27,0,0,27
187.3,20.68890911700924,38.91836185242585,27,0,0,27
187.4,20.68890911700924,38.91836185242585,27,0,0,27
187.5,20.68890911700924,38.91836185242585,27,0,0,27
187.6,20.68890911700924,38.91836185242585,27,0,0,27
187.7,20.68890911700924,38.91836185242585,27,0,0,27
187.8,20.68890911700924,38.91836185242585,27,0,0,27
187.9,20.68890911700924,38.91836185242585,27,0,0,27
188,20.68890911700924,38.91836185242585,27,0,0,27
188.1,20.68890911700924,38.91836185242585,27,0,0,27
188.2,20.68890911700924,38.91836185242585,27,0,0,27
188.3,20.68890911700924,38.91836185242585,27,0,0,27
188.4,20.68890911700924,38.91836185242585,27,0,0,27
188.5,20.68890911700924,38.91836185242585,27,0,0,27
188.6,20.68890911700924,38.91836185242585,27,0,0,27
188.7,20.68890911700924,38.91836185242585,27,0,0,27
188.8,20.68890911700924,38.91836185242585,27,0,0,27
188.9,20.68890911700924,38.91836185242585,27,0,0,27
189,20.68890911700924,38.91836185242585,27,0,0,27
189.1,20.68890911700924,38.91836185242585,27,0,0,27
189.2,20.68890911700924,38.91836185242585,27,0,0,27
189.3,20.68890911700924,38.91836185242585,27,0,0,27
189.4,20.68890911700924,38.91836185242585,27,0,0,27
189.5,20.68890911700924,38.91836185242585,27,0,0,27
189.6,20.68890911700924,38.91836185242585,27,0,0,27
189.7,20.68890911700924,38.91836185242585,27,0,0,27
189.8,20.68890911700924,38.91836185242585,27,0,0,27
189.9,20.68890911700924,38.91836185242585,27,0,0,27
190,20.68890911700924,38.91836185242585,27,0,0,27
190.1,20.68890911700924,38.91836185242585,27,0,0,27
190.2,20.68890911700924,38.91836185242585,27,0,0,27
190.3,20.68890911700924,38.91836185242585,27,0,0,27
190.4,20.68890911700924,38.91836185242585,27,0,0,27
190.5,20.68890911700924,38.91836185242585,27,0,0,27
190.6,20.68890911700924,38.91836185242585,27,0,0,27
190.7,20.68890911700924,38.91836185242585,27,0,0,27
190.8,20.68890911700924,38.91836185242585,27,0,0,27
190.9,20.68890911700924,38.91836185242585,27,0,0,27
191,20.68890911700924,38.91836185242585,27,0,0,27
191.1,20.68890911700924,38.91836185242585,27,0,0,27
191.2,20.68890911700924,38.91836185242585,27,0,0,27
191.3,20.68890911700924,38.91836185242585,27,0,0,27
191.4,20.68890911700924,38.91836185242585,27,0,0,27
191.5,20.68890911700924,38.91836185242585,27,0,0,27
191.6,20.68890911700924,38.91836185242585,27,0,0,27
191.7,20.68890911700924,38.91836185242585,27,0,0,27
191.8,20.68890911700924,38.91836185242585,27,0,0,27
191.9,20.68890911700924,38.91836185242585,27,0,0,27
192,20.68890911700924,38.91836185242585,27,0,0,27
192.1,20.68890911700924,38.91836185242585,27,0,0,27
192.2,20.68890911700924,38.91836185242585,27,0,0,27
192.3,20.68890911700924,38.91836185242585,27,0,0,27
192.4,20.68890911700924,38.91836185242585,27,0,0,27
192.5,20.68890911700924,38.91836185242585,27,0,0,27
192.6,20.68890911700924,38.91836185242585,27,0,0,27
192.7,20.68890911700924,38.91836185242585,27,0,0,27
192.8,20.68890911700924,38.91836185242585,27,0,0,27
192.9,20.68890911700924,38.91836185242585,27,0,0,27
193,20.68890911700924,38.91836185242585,27,0,0,27
193.1,20.68890911700924,38.91836185242585,27,0,0,27
193.2,20.68890911700924,38.91836185242585,27,0,0,27
193.3,20.68890911700924,38.91836185242585,27,0,0,27
193.4,20.68890911700924,38.91836185242585,27,0,0,27
193.5,20.68890911700924,38.91836185242585,27,0,0,27
193.6,20.68890911700924,38.91836185242585,27,0,0,27
193.7,20.68890911700924,38.91836185242585,27,0,0,27
193.8,20.68890911700924,38.91836185242585,27,0,0,27
193.9,20.68890911700924,38.91836185242585,27,0,0,27
194,20.68890911700924,38.91836185242585,27,0,0,27
194.1,20.68890911700924,38.91836185242585,27,0,0,27
194.2,20.68890911700924,38.91836185242585,27,0,0,27
194.3,20.68890911700924,38.91836185242585,27,0,0,27
194.4,20.68890911700924,38.91836185242585,27,0,0,27
194.5,20.68890911700924,38.91836185242585,27,0,0,27
194.6,20.68890911700924,38.91836185242585,27,0,0,27
194.7,20.68890911700924,38.91836185242585,27,0,0,27
194.8,20.68890911700924,38.91836185242585,27,0,0,27
194.9,20.68890911700924,38.91836185242585,27,0,0,27
195,20.68890911700924,38.91836185242585,27,0,0,27
195.1,20.68890911700924,38.91836185242585,27,0,0,27
195.2,20.68890911700924,38.91836185242585,27,0,0,27
195.3,20.68890911700924,38.91836185242585,27,0,0,27
195.4,20.68890911700924,38.91836185242585,27,0,0,27
195.5,20.68890911700924,38.91836185242585,27,0,0,27
195.6,20.68890911700924,38.91836185242585,27,0,0,27
195.7,20.68890911700924,38.91836185242585,27,0,0,27
195.8,20.68890911700924,38.91836185242585,27,0,0,27
195.9,20.68890911700924,38.91836185242585,27,0,0,27
196,20.68890911700924,38.91836185242585,27,0,0,27
196.1,20.68890911700924,38.91836185242585,27,0,0,27
196.2,20.68890911700924,38.91836185242585,27,0,0,27
196.3,20.68890911700924,38.91836185242585,27,0,0,27
196.4,20.68890911700924,38.91836185242585,27,0,0,27
196.5,20.68890911700924,38.91836185242585,27,0,0,27
196.6,20.68890911700924,38.91836185242585,27,0,0,27
196.7,20.68890911700924,38.91836185242585,27,0,0,27
196.8,20.68890911700924,38.91836185242585,27,0,0,27
196.9,20.68890911700924,38.91836185242585,27,0,0,27
197,20.68890911700924,38.91836185242585,27,0,0,27
197.1,20.68890911700924,38.91836185242585,27,0,0,27
197.2,20.68890911700924,38.91836185242585,27,0,0,27
197.3,20.68890911700924,38.91836185242585,27,0,0,27
197.4,20.68890911700924,38.91836185242585,27,0,0,27
197.5,20.68890911700924,38.91836185242585,27,0,0,27
197.6,20.68890911700924,38.91836185242585,27,0,0,27
197.7,20.68890911700924,38.91836185242585,27,0,0,27
197.8,20.68890911700924,38.91836185242585,27,0,0,27
197.9,20.68890911700924,38.91836185242585,27,0,0,27
198,20.68890911700924,38.91836185242585,27,0,0,27
198.1,20.68890911700924,38.91836185242585,27,0,0,27
198.2,20.68890911700924,38.91836185242585,27,0,0,27
198.3,20.68890911700924,38.91836185242585,27,0,0,27
198.4,20.68890911700924,38.91836185242585,27,0,0,27
198.5,20.68890911700924,38.91836185242585,27,0,0,27
198.6,20.68890911700924,38.91836185242585,27,0,0,27
198.7,20.68890911700924,38.91836185242585,27,0,0,27
198.8,20.68890911700924,38.91836185242585,27,0,0,27
198.9,20.68890911700924,38.91836185242585,27,0,0,27
199,20.68890911700924,38.91836185242585,27,0,0,27
199.1,20.68890911700924,38.91836185242585,27,0,0,27
199.2,20.68890911700924,38.91836185242585,27,0,0,27
199.3,20.68890911700924,38.91836185242585,27,0,0,27
199.4,20.68890911700924,38.91836185242585,27,0,0,27
199.5,20.68890911700924,38.91836185242585,27,0,0,27
199.6,20.68890911700924,38.91836185242585,27,0,0,27
199.7,20.68890911700924,38.91836185242585,27,0,0,27
199.8,20.68890911700924,38.91836185242585,27,0,0,27
199.9,20.68890911700924,38.91836185242585,27,0,0,27
200,20.68890911700924,38.91836185242585,27,0,0,27
200.1,20.68890911700924,38.91836185242585,27,0,0,27
200.2,20.68890911700924,38.91836185242585,27,0,0,27
200.3,20.68890911700924,38.91836185242585,27,0,0,27
200.4,20.68890911700924,38.91836185242585,27,0,0,27
200.5,20.68890911700924,38.91836185242585,27,0,0,27
200.6,20.68890911700924,38.91836185242585,27,0,0,27
200.7,20.68890911700924,38.91836185242585,27,0,0,27
200.8,20.68890911700924,38.91836185242585,27,0,0,27
200.9,20.68890911700924,38.91836185242585,27,0,0,27
201,20.68890911700924,38.91836185242585,27,0,0,27
201.1,20.68890911700924,38.91836185242585,27,0,0,27
201.2,20.68890911700924,38.91836185242585,27,0,0,27
201.3,20.68890911700924,38.91836185242585,27,0,0,27
201.4,20.68890911700924,38.91836185242585,27,0,0,27
201.5,20.68890911700924,38.91836185242585,27,0,0,27
201.6,20.68890911700924,38.91836185242585,27,0,0,27
201.7,20.68890911700924,38.91836185242585,27,0,0,27
201.8,20.68890911700924,38.91836185242585,27,0,0,27
201.9,20.68890911700924,38.91836185242585,27,0,0,27
202,20.68890911700924,38.91836185242585,27,0,0,27
202.1,20.68890911700924,38.91836185242585,27,0,0,27
202.2,20.68890911700924,38.91836185242585,27,0,0,27
202.3,20.68890911700924,38.91836185242585,27,0,0,27
202.4,20.68890911700924,38.91836185242585,27,0,0,27
202.5,20.68890911700924,38.91836185242585,27,0,0,27
202.6,20.68890911700924,38.91836185242585,27,0,0,27
202.7,20.68890911700924,38.91836185242585,27,0,0,27
202.8,20.68890911700924,38.91836185242585,27,0,0,27
202.9,20.68890911700924,38.91836185242585,27,0,0,27
203,20.68890911700924,38.91836185242585,27,0,0,27
203.1,20.68890911700924,38.91836185242585,27,0,0,27
203.2,20.68890911700924,38.91836185242585,27,0,0,27
203.3,20.68890911700924,38.91836185242585,27,0,0,27
203.4,20.68890911700924,38.91836185242585,27,0,0,27
203.5,20.68890911700924,38.91836185242585,27,0,0,27
203.6,20.68890911700924,38.91836185242585,27,0,0,27
203.7,20.68890911700924,38.91836185242585,27,0,0,27
203.8,20.68890911700924,38.91836185242585,27,0,0,27
203.9,20.68890911700924,38.91836185242585,27,0,0,27
204,20.68890911700924,38.91836185242585,27,0,0,27
204.1,20.68890911700924,38.91836185242585,27,0,0,27
204.2,20.68890911700924,38.91836185242585,27,0,0,27
204.3,20.68890911700924,38.91836185242585,27,0,0,27
204.4,20.68890911700924,38.91836185242585,27,0,0,27
204.5,20.68890911700924,38.91836185242585,27,0,0,27
204.6,20.68890911700924,38.91836185242585,27,0,0,27
204.7,20.68890911700924,38.91836185242585,27,0,0,27
204.8,20.68890911700924,38.91836185242585,27,0,0,27
204.9,20.68890911700924,38.91836185242585,27,0,0,27
205,20.68890911700924,38.91836185242585,27,0,0,27
205.1,20.68890911700924,38.91836185242585,27,0,0,27
205.2,20.68890911700924,38.91836185242585,27,0,0,27
205.3,20.68890911700924,38.91836185242585,27,0,0,27
205.4,20.68890911700924,38.91836185242585,27,0,0,27
205.5,20.68890911700924,38.91836185242585,27,0,0,27
205.6,20.68890911700924,38.91836185242585,27,0,0,27
205.7,20.68890911700924,38.91836185242585,27,0,0,27
205.8,20.68890911700924,38.91836185242585,27,0,0,27
205.9,20.68890911700924,38.91836185242585,27,0,0,27
206,20.68890911700924,38.91836185242585,27,0,0,27
206.1,20.68890911700924,38.91836185242585,27,0,0,27
206.2,20.68890911700924,38.91836185242585,27,0,0,27
206.3,20.68890911700924,38.91836185242585,27,0,0,27
206.4,20.68890911700924,38.91836185242585,27,0,0,27
206.5,20.68890911700924,38.91836185242585,27,0,0,27
206.6,20.68890911700924,38.91836185242585,27,0,0,27
206.7,20.68890911700924,38.91836185242585,27,0,0,27
206.8,20.68890911700924,38.91836185242585,27,0,0,27
206.9,20.68890911700924,38.91836185242585,27,0,0,27
207,20.68890911700924,38.91836185242585,27,0,0,27
207.1,20.68890911700924,38.91836185242585,27,0,0,27
207.2,20.68890911700924,38.91836185242585,27,0,0,27
207.3,20.68890911700924,38.91836185242585,27,0,0,27
207.4,20.68890911700924,38.91836185242585,27,0,0,27
207.5,20.68890911700924,38.91836185242585,27,0,0,27
207.6,20.68890911700924,38.91836185242585,27,0,0,27
207.7,20.68890911700924,38.91836185242585,27,0,0,27
207.8,20.68890911700924,38.91836185242585,27,0,0,27
207.9,20.68890911700924,38.91836185242585,27,0,0,27
208,20.68890911700924,38.91836185242585,27,0,0,27
208.1,20.68890911700924,38.91836185242585,27,0,0,27
208.2,20.68890911700924,38.91836185242585,27,0,0,27
208.3,20.68890911700924,38.91836185242585,27,0,0,27
208.4,20.68890911700924,38.91836185242585,27,0,0,27
208.5,20.68890911700924,38.91836185242585,27,0,0,27
208.6,20.68890911700924,38.91836185242585,27,0,0,27
208.7,20.68890911700924,38.91836185242585,27,0,0,27
208.8,20.68890911700924,38.91836185242585,27,0,0,27
208.9,20.68890911700924,38.91836185242585,27,0,0,27
209,20.68890911700924,38.91836185242585,27,0,0,27
209.1,20.68890911700924,38.91836185242585,27,0,0,27
209.2,20.68890911700924,38.91836185242585,27,0,0,27
209.3,20.68890911700924,38.91836185242585,27,0,0,27
209.4,20.68890911700924,38.91836185242585,27,0,0,27
209.5,20.68890911700924,38.91836185242585,27,0,0,27
209.6,20.68890911700924,38.91836185242585,27,0,0,27
209.7,20.68890911700924,38.91836185242585,27,0,0,27
209.8,20.68890911700924,38.91836185242585,27,0,0,27
209.9,20.68890911700924,38.91836185242585,27,0,0,27
210,20.68890911700924,38.91836185242585,27,0,0,27
210,20.68890911700924,38.91836185242585,27,0,0,27
